,0
2005-09-07,174407.0
2005-09-14,174557.0
2005-09-21,174748.0
2005-09-28,176589.0
2005-10-05,176953.0
2005-10-12,177494.0
2005-10-19,183233.0
2005-10-26,183293.0
2005-11-02,182848.0
2005-11-09,182941.0
2005-11-16,191259.0
2005-11-23,188251.0
2005-11-30,187020.0
2005-12-07,186784.0
2005-12-14,186613.0
2005-12-21,186436.0
2005-12-28,186525.0
2006-01-04,185897.0
2006-01-11,185571.0
2006-01-18,188816.0
2006-01-25,188864.0
2006-02-01,186158.0
2006-02-08,186142.0
2006-02-15,180520.0
2006-02-22,180550.0
2006-03-01,190678.0
2006-03-08,184149.0
2006-03-15,184570.0
2006-03-22,184863.0
2006-03-29,186079.0
2006-04-05,185878.0
2006-04-12,185412.0
2006-04-19,178998.0
2006-04-26,177830.0
2006-05-03,177251.0
2006-05-10,176385.0
2006-05-17,180967.0
2006-05-24,181747.0
2006-05-31,188284.0
2006-06-07,179347.0
2006-06-14,177963.0
2006-06-21,177012.0
2006-06-28,177003.0
2006-07-05,176068.0
2006-07-12,176677.0
2006-07-19,174965.0
2006-07-26,175697.0
2006-08-02,176154.0
2006-08-09,176794.0
2006-08-16,190839.0
2006-08-23,183512.0
2006-08-30,184496.0
2006-09-06,185406.0
2006-09-13,185863.0
2006-09-20,186566.0
2006-09-27,187242.0
2006-10-04,186680.0
2006-10-11,186943.0
2006-10-18,184182.0
2006-10-25,186185.0
2006-11-01,193350.0
2006-11-08,187174.0
2006-11-15,193265.0
2006-11-22,189455.0
2006-11-29,188536.0
2006-12-06,186733.0
2006-12-13,186441.0
2006-12-20,186198.0
2006-12-27,185595.0
2007-01-03,184284.0
2007-01-10,183756.0
2007-01-17,185391.0
2007-01-24,184901.0
2007-01-31,179349.0
2007-02-07,178853.0
2007-02-14,167331.0
2007-02-21,176111.0
2007-02-28,177267.0
2007-03-07,174455.0
2007-03-14,174534.0
2007-03-21,174608.0
2007-03-28,174718.0
2007-04-04,174217.0
2007-04-11,174180.0
2007-04-18,173892.0
2007-04-25,174707.0
2007-05-02,171410.0
2007-05-09,170832.0
2007-05-16,183320.0
2007-05-23,169907.0
2007-05-30,169274.0
2007-06-06,165484.0
2007-06-13,165322.0
2007-06-20,165288.0
2007-06-27,165576.0
2007-07-04,164722.0
2007-07-11,165426.0
2007-07-18,168890.0
2007-07-25,170324.0
2007-08-01,178313.0
2007-08-08,172427.0
2007-08-15,174350.0
2007-08-22,173254.0
2007-08-29,174430.0
2007-09-05,172421.0
2007-09-12,172696.0
2007-09-19,173753.0
2007-09-26,172365.0
2007-10-03,169183.0
2007-10-10,168432.0
2007-10-17,166660.0
2007-10-24,166029.0
2007-10-31,164893.0
2007-11-07,161289.0
2007-11-14,160879.0
2007-11-21,160545.0
2007-11-28,160446.0
2007-12-05,159811.0
2007-12-12,160488.0
2007-12-19,162951.0
2007-12-26,157614.0
2008-01-02,150526.0
2008-01-09,144703.0
2008-01-16,148990.0
2008-01-23,148953.0
2008-01-30,149079.0
2008-02-06,146948.0
2008-02-13,146619.0
2008-02-20,135884.0
2008-02-27,134163.0
2008-03-05,133639.0
2008-03-12,131959.0
2008-03-19,114118.0
2008-03-26,101222.0
2008-04-02,99009.0
2008-04-09,99011.0
2008-04-16,99957.0
2008-04-23,99437.0
2008-04-30,102339.0
2008-05-07,93056.0
2008-05-14,86731.0
2008-05-21,87041.0
2008-05-28,84440.0
2008-06-04,81468.0
2008-06-11,79105.0
2008-06-18,75977.0
2008-06-25,75981.0
2008-07-02,73632.0
2008-07-09,73638.0
2008-07-16,74878.0
2008-07-23,71492.0
2008-07-30,69445.0
2008-08-06,69497.0
2008-08-13,69504.0
2008-08-20,70313.0
2008-08-27,70320.0
2008-09-03,69268.0
2008-09-10,69272.0
2008-09-17,68101.0
2008-09-24,68105.0
2008-10-01,70092.0
2008-10-08,65272.0
2008-10-15,65879.0
2008-10-22,61340.0
2008-10-29,61340.0
2008-11-05,61228.0
2008-11-12,61228.0
2008-11-19,66692.0
2008-11-26,66692.0
2008-12-03,65200.0
2008-12-10,65200.0
2008-12-17,64478.0
2008-12-24,64478.0
2008-12-31,63330.0
2009-01-07,63330.0
2009-01-14,63330.0
2009-01-21,66655.0
2009-01-28,66649.0
2009-02-04,64789.0
2009-02-11,64785.0
2009-02-18,61317.0
2009-02-25,61313.0
2009-03-04,60732.0
2009-03-11,60733.0
2009-03-18,60924.0
2009-03-25,60925.0
2009-04-01,61898.0
2009-04-08,61900.0
2009-04-15,66351.0
2009-04-22,65120.0
2009-04-29,65124.0
2009-05-06,64996.0
2009-05-13,64998.0
2009-05-20,60214.0
2009-05-27,61765.0
2009-06-03,60942.0
2009-06-10,60945.0
2009-06-17,61204.0
2009-06-24,61206.0
2009-07-01,64426.0
2009-07-08,62445.0
2009-07-15,63666.0
2009-07-22,63994.0
2009-07-29,63997.0
2009-08-05,64561.0
2009-08-12,64572.0
2009-08-19,58903.0
2009-08-26,58914.0
2009-09-02,58046.0
2009-09-09,58044.0
2009-09-16,58477.0
2009-09-23,58515.0
2009-09-30,61663.0
2009-10-07,58169.0
2009-10-14,58172.0
2009-10-21,55497.0
2009-10-28,55499.0
2009-11-04,55607.0
2009-11-11,55608.0
2009-11-18,48711.0
2009-11-25,48711.0
2009-12-02,49713.0
2009-12-09,49714.0
2009-12-16,49799.0
2009-12-23,49800.0
2009-12-30,49801.0
2010-01-06,50772.0
2010-01-13,50773.0
2010-01-20,46209.0
2010-01-27,46210.0
2010-02-03,45689.0
2010-02-10,45689.0
2010-02-17,40542.0
2010-02-24,40542.0
2010-03-03,44019.0
2010-03-10,44020.0
2010-03-17,43617.0
2010-03-24,43618.0
2010-03-31,48552.0
2010-04-07,45336.0
2010-04-14,45336.0
2010-04-21,48503.0
2010-04-28,48503.0
2010-05-05,51337.0
2010-05-12,51342.0
2010-05-19,46915.0
2010-05-26,46919.0
2010-06-02,53512.0
2010-06-09,53514.0
2010-06-16,53516.0
2010-06-23,52685.0
2010-06-30,56099.0
2010-07-07,52950.0
2010-07-14,52950.0
2010-07-21,52371.0
2010-07-28,52372.0
2010-08-04,53290.0
2010-08-11,53289.0
2010-08-18,53294.0
2010-08-25,53293.0
2010-09-01,52786.0
2010-09-08,52786.0
2010-09-15,52787.0
2010-09-22,51827.0
2010-09-29,51827.0
2010-10-06,50291.0
2010-10-13,50292.0
2010-10-20,48851.0
2010-10-27,48852.0
2010-11-03,50651.0
2010-11-10,50651.0
2010-11-17,54509.0
2010-11-24,54509.0
2010-12-01,53561.0
2010-12-08,53562.0
2010-12-15,55978.0
2010-12-22,55979.0
2010-12-29,55980.0
2011-01-05,54254.0
2011-01-12,54254.0
2011-01-19,55715.0
2011-01-26,55715.0
2011-02-02,52339.0
2011-02-09,52339.0
2011-02-16,61118.0
2011-02-23,61118.0
2011-03-02,57572.0
2011-03-09,57572.0
2011-03-16,67799.0
2011-03-23,67800.0
2011-03-30,67800.0
2011-04-06,68371.0
2011-04-13,68372.0
2011-04-20,82277.0
2011-04-27,82281.0
2011-05-04,83377.0
2011-05-11,83385.0
2011-05-18,89579.0
2011-05-25,89587.0
2011-06-01,95392.0
2011-06-08,92003.0
2011-06-15,92008.0
2011-06-22,100513.0
2011-06-29,100519.0
2011-07-06,103863.0
2011-07-13,103867.0
2011-07-20,114135.0
2011-07-27,114143.0
2011-08-03,116238.0
2011-08-10,116236.0
2011-08-17,125266.0
2011-08-24,125265.0
2011-08-31,125263.0
2011-09-07,127126.0
2011-09-14,127127.0
2011-09-21,129111.0
2011-09-28,129112.0
2011-10-05,130712.0
2011-10-12,121847.0
2011-10-19,118104.0
2011-10-26,117752.0
2011-11-02,115531.0
2011-11-09,115533.0
2011-11-16,117004.0
2011-11-23,99696.0
2011-11-30,99698.0
2011-12-07,104194.0
2011-12-14,94393.0
2011-12-21,87287.0
2011-12-28,87285.0
2012-01-04,87548.0
2012-01-11,77964.0
2012-01-18,66893.0
2012-01-25,66892.0
2012-02-01,66278.0
2012-02-08,56826.0
2012-02-15,52321.0
2012-02-22,58928.0
2012-02-29,64782.0
2012-03-07,55708.0
2012-03-14,55709.0
2012-03-21,53727.0
2012-03-28,52099.0
2012-04-04,54185.0
2012-04-11,52712.0
2012-04-18,49600.0
2012-04-25,49600.0
2012-05-02,51248.0
2012-05-09,42608.0
2012-05-16,49116.0
2012-05-23,36607.0
2012-05-30,36607.0
2012-06-06,26295.0
2012-06-13,26295.0
2012-06-20,21354.0
2012-06-27,21354.0
2012-07-04,20530.0
2012-07-11,12603.0
2012-07-18,12604.0
2012-07-25,12604.0
2012-08-01,13742.0
2012-08-08,5942.0
2012-08-15,4813.0
2012-08-22,4812.0
2012-08-29,4812.0
2012-09-05,4713.0
2012-09-12,992.0
2012-09-19,992.0
2012-09-26,992.0
2012-10-03,611.0
2012-10-10,17.0
2012-10-17,17.0
2012-10-24,17.0
2012-10-31,19.0
2012-11-07,16.0
2012-11-14,16.0
2012-11-21,42.0
2012-11-28,42.0
2012-12-05,41.0
2012-12-12,15.0
2012-12-19,16.0
2012-12-26,16.0
2013-01-02,16.0
2013-01-09,16.0
2013-01-16,15.0
2013-01-23,15.0
2013-01-30,14.0
2013-02-06,15.0
2013-02-13,15.0
2013-02-20,14.0
2013-02-27,14.0
2013-03-06,308.0
2013-03-13,308.0
2013-03-20,307.0
2013-03-27,307.0
2013-04-03,308.0
2013-04-10,308.0
2013-04-17,307.0
2013-04-24,307.0
2013-05-01,308.0
2013-05-08,308.0
2013-05-15,308.0
2013-05-22,308.0
2013-05-29,308.0
2013-06-05,343.0
2013-06-12,343.0
2013-06-19,343.0
2013-06-26,343.0
2013-07-03,342.0
2013-07-10,342.0
2013-07-17,342.0
2013-07-24,342.0
2013-07-31,382.0
2013-08-07,381.0
2013-08-14,381.0
2013-08-21,382.0
2013-08-28,382.0
2013-09-04,385.0
2013-09-11,385.0
2013-09-18,385.0
2013-09-25,385.0
2013-10-02,385.0
2013-10-09,385.0
2013-10-16,385.0
2013-10-23,384.0
2013-10-30,384.0
2013-11-06,384.0
2013-11-13,384.0
2013-11-20,472.0
2013-11-27,472.0
2013-12-04,177.0
2013-12-11,177.0
2013-12-18,177.0
2013-12-25,177.0
2014-01-01,176.0
2014-01-08,176.0
2014-01-15,176.0
2014-01-22,176.0
2014-01-29,176.0
2014-02-05,175.0
2014-02-12,175.0
2014-02-19,177.0
2014-02-26,177.0
2014-03-05,141.0
2014-03-12,141.0
2014-03-19,142.0
2014-03-26,142.0
2014-04-02,142.0
2014-04-09,142.0
2014-04-16,143.0
2014-04-23,143.0
2014-04-30,593.0
2014-05-07,553.0
2014-05-14,553.0
2014-05-21,1999.0
2014-05-28,1999.0
2014-06-04,1994.0
2014-06-11,1994.0
2014-06-18,1995.0
2014-06-25,1995.0
2014-07-02,1995.0
2014-07-09,1995.0
2014-07-16,1995.0
2014-07-23,1995.0
2014-07-30,1995.0
2014-08-06,1995.0
2014-08-13,1995.0
2014-08-20,3194.0
2014-08-27,3194.0
2014-09-03,3194.0
2014-09-10,3194.0
2014-09-17,3194.0
2014-09-24,3194.0
2014-10-01,3194.0
2014-10-08,3194.0
2014-10-15,3194.0
2014-10-22,3193.0
2014-10-29,3193.0
2014-11-05,3193.0
2014-11-12,3193.0
2014-11-19,3517.0
2014-11-26,3517.0
2014-12-03,3517.0
2014-12-10,3517.0
2014-12-17,3516.0
2014-12-24,3516.0
2014-12-31,3516.0
2015-01-07,3516.0
2015-01-14,3516.0
2015-01-21,3514.0
2015-01-28,3514.0
2015-02-04,4976.0
2015-02-11,4976.0
2015-02-18,8397.0
2015-02-25,8397.0
2015-03-04,40235.0
2015-03-11,40235.0
2015-03-18,40235.0
2015-03-25,40235.0
2015-04-01,63822.0
2015-04-08,63822.0
2015-04-15,63822.0
2015-04-22,64211.0
2015-04-29,64212.0
2015-05-06,91583.0
2015-05-13,91583.0
2015-05-20,104318.0
2015-05-27,104319.0
2015-06-03,129567.0
2015-06-10,129567.0
2015-06-17,129567.0
2015-06-24,129567.0
2015-07-01,143134.0
2015-07-08,143134.0
2015-07-15,143134.0
2015-07-22,146748.0
2015-07-29,146753.0
2015-08-05,153949.0
2015-08-12,153952.0
2015-08-19,159980.0
2015-08-26,159983.0
2015-09-02,166961.0
2015-09-09,166961.0
2015-09-16,166961.0
2015-09-23,166961.0
2015-09-30,166961.0
2015-10-07,173786.0
2015-10-14,173785.0
2015-10-21,173784.0
2015-10-28,173783.0
2015-11-04,178399.0
2015-11-11,178397.0
2015-11-18,187101.0
2015-11-25,187099.0
2015-12-02,165796.0
2015-12-09,165795.0
2015-12-16,165795.0
2015-12-23,165795.0
2015-12-30,165794.0
2016-01-06,153907.0
2016-01-13,153905.0
2016-01-20,156559.0
2016-01-27,156556.0
2016-02-03,136537.0
2016-02-10,136531.0
2016-02-17,129663.0
2016-02-24,129658.0
2016-03-02,117582.0
2016-03-09,117584.0
2016-03-16,117587.0
2016-03-23,117589.0
2016-03-30,117592.0
2016-04-06,117586.0
2016-04-13,117587.0
2016-04-20,114430.0
2016-04-27,114431.0
2016-05-04,121298.0
2016-05-11,121301.0
2016-05-18,135438.0
2016-05-25,135441.0
2016-06-01,147354.0
2016-06-08,140383.0
2016-06-15,140387.0
2016-06-22,140391.0
2016-06-29,140394.0
2016-07-06,146455.0
2016-07-13,146458.0
2016-07-20,147715.0
2016-07-27,147720.0
2016-08-03,152989.0
2016-08-10,152993.0
2016-08-17,158078.0
2016-08-24,158082.0
2016-08-31,161282.0
2016-09-07,150744.0
2016-09-14,150742.0
2016-09-21,150740.0
2016-09-28,150738.0
2016-10-05,149983.0
2016-10-12,149984.0
2016-10-19,146892.0
2016-10-26,146893.0
2016-11-02,148238.0
2016-11-09,148239.0
2016-11-16,159283.0
2016-11-23,152126.0
2016-11-30,146820.0
2016-12-07,146820.0
2016-12-14,146821.0
2016-12-21,146821.0
2016-12-28,146822.0
2017-01-04,150766.0
2017-01-11,150765.0
2017-01-18,153341.0
2017-01-25,153339.0
2017-02-01,167127.0
2017-02-08,167127.0
2017-02-15,163208.0
2017-02-22,163208.0
2017-03-01,195256.0
2017-03-08,183351.0
2017-03-15,183357.0
2017-03-22,183363.0
2017-03-29,183368.0
2017-04-05,201689.0
2017-04-12,201692.0
2017-04-19,200648.0
2017-04-26,200650.0
2017-05-03,223203.0
2017-05-10,223204.0
2017-05-17,230777.0
2017-05-24,230778.0
2017-05-31,259257.0
2017-06-07,256062.0
2017-06-14,256065.0
2017-06-21,256067.0
2017-06-28,256069.0
2017-07-05,275577.0
2017-07-12,275578.0
2017-07-19,276684.0
2017-07-26,276684.0
2017-08-02,298286.0
2017-08-09,298287.0
2017-08-16,321357.0
2017-08-23,310315.0
2017-08-30,310316.0
2017-09-06,323379.0
2017-09-13,323378.0
2017-09-20,323377.0
2017-09-27,323377.0
2017-10-04,324881.0
2017-10-11,324884.0
2017-10-18,321808.0
2017-10-25,321809.0
2017-11-01,345643.0
2017-11-08,317797.0
2017-11-15,352103.0
2017-11-22,335542.0
2017-11-29,335543.0
2017-12-06,328413.0
2017-12-13,328412.0
2017-12-20,328412.0
2017-12-27,328412.0
2018-01-03,315420.0
2018-01-10,315420.0
2018-01-17,317233.0
2018-01-24,317233.0
2018-01-31,297078.0
2018-02-07,297077.0
2018-02-14,270849.0
2018-02-21,314372.0
2018-02-28,326901.0
2018-03-07,298426.0
2018-03-14,298430.0
2018-03-21,298434.0
2018-03-28,298438.0
2018-04-04,290367.0
2018-04-11,290370.0
2018-04-18,289430.0
2018-04-25,289432.0
2018-05-02,290878.0
2018-05-09,290879.0
2018-05-16,329356.0
2018-05-23,306288.0
2018-05-30,306289.0
2018-06-06,305415.0
2018-06-13,305417.0
2018-06-20,305419.0
2018-06-27,305421.0
2018-07-04,307879.0
2018-07-11,307881.0
2018-07-18,310067.0
2018-07-25,310069.0
2018-08-01,329380.0
2018-08-08,305548.0
2018-08-15,360363.0
2018-08-22,326060.0
2018-08-29,326061.0
2018-09-05,315819.0
2018-09-12,315819.0
2018-09-19,315819.0
2018-09-26,315819.0
2018-10-03,310595.0
2018-10-10,310595.0
2018-10-17,308510.0
2018-10-24,308510.0
2018-10-31,324193.0
2018-11-07,310003.0
2018-11-14,310003.0
2018-11-21,306254.0
2018-11-28,306254.0
2018-12-05,302120.0
2018-12-12,302120.0
2018-12-19,302120.0
2018-12-26,302121.0
2019-01-02,290222.0
2019-01-09,290222.0
2019-01-16,292515.0
2019-01-23,292514.0
2019-01-30,260766.0
2019-02-06,275448.0
2019-02-13,275447.0
2019-02-20,274118.0
2019-02-27,274117.0
2019-03-06,270526.0
2019-03-13,270527.0
2019-03-20,270527.0
2019-03-27,270528.0
2019-04-03,265650.0
2019-04-10,265651.0
2019-04-17,263734.0
2019-04-24,263735.0
2019-05-01,275285.0
2019-05-08,255978.0
2019-05-15,255980.0
2019-05-22,251024.0
2019-05-29,251025.0
2019-06-05,246840.0
2019-06-12,246842.0
2019-06-19,246843.0
2019-06-26,246845.0
2019-07-03,250963.0
2019-07-10,250964.0
2019-07-17,256783.0
2019-07-24,256786.0
2019-07-31,256814.0
2019-08-07,251235.0
2019-08-14,251235.0
2019-08-21,268484.0
2019-08-28,268484.0
2019-09-04,265484.0
2019-09-11,265487.0
2019-09-18,269514.0
2019-09-25,269442.0
2019-10-02,267176.0
2019-10-09,267176.0
2019-10-16,267651.0
2019-10-23,276315.0
2019-10-30,292006.0
2019-11-06,285932.0
2019-11-13,287950.0
2019-11-20,282729.0
2019-11-27,303961.0
2019-12-04,301082.0
2019-12-11,313901.0
2019-12-18,328716.0
2019-12-25,345124.0
2020-01-01,341875.0
2020-01-08,344202.0
2020-01-15,349598.0
2020-01-22,369212.0
2020-01-29,378533.0
2020-02-05,378638.0
2020-02-12,376189.0
2020-02-19,361944.0
2020-02-26,355980.0
2020-03-04,367820.0
2020-03-11,378403.0
2020-03-18,387117.0
2020-03-25,430067.0
2020-04-01,468063.0
2020-04-08,500589.0
2020-04-15,527601.0
2020-04-22,528185.0
2020-04-29,535821.0
2020-05-06,558517.0
2020-05-13,561643.0
2020-05-20,557843.0
2020-05-27,564220.0
2020-06-03,589247.0
2020-06-10,586718.0
2020-06-17,587886.0
2020-06-24,605122.0
2020-07-01,635460.0
