Ticker,Date,Net Flows*
BFIT,2020-03-11,0.01
BDEC,2020-03-11,4.33
BBUS,2020-03-11,0.0
BBEU,2020-03-11,-68.48
BBC,2020-03-11,0.0
BBAX,2020-03-11,0.0
BAUG,2020-03-11,0.0
BAR,2020-03-11,0.0
BAL,2020-03-11,-0.01
BBSA,2020-03-11,0.0
AWTM,2020-03-11,0.0
AVUV,2020-03-11,0.0
BCI,2020-03-11,2.92
AVDV,2020-03-11,0.0
AVDE,2020-03-11,0.0
ATMP,2020-03-11,0.0
ASHX,2020-03-11,0.0
AWAY,2020-03-11,0.0
AVUS,2020-03-11,0.0
ASHS,2020-03-11,0.0
ASHR,2020-03-11,0.0
BCD,2020-03-11,0.0
ASET,2020-03-11,0.0
ARMR,2020-03-11,-0.0
ARKW,2020-03-11,0.0
ARKQ,2020-03-11,0.0
ARKF,2020-03-11,2.31
ARGT,2020-03-11,0.0
AOK,2020-03-11,8.87
BDRY,2020-03-11,1.67
BCM,2020-03-11,-0.71
BBCA,2020-03-11,0.0
AFTY,2020-03-11,0.0
AVEM,2020-03-11,0.0
ALFA,2020-03-11,0.0
AFMC,2020-03-11,0.0
BBJP,2020-03-11,0.0
ABEQ,2020-03-11,0.0
BDCZ,2020-03-11,0.0
AOM,2020-03-11,-1.94
AGG,2020-03-11,-210.38
BDCY,2020-03-11,0.0
AFK,2020-03-11,0.0
AESR,2020-03-11,0.0
ADME,2020-03-11,0.0
ARCM,2020-03-11,0.0
AIIQ,2020-03-11,0.0
BBRE,2020-03-11,4.09
ACWX,2020-03-11,0.0
AMUB,2020-03-11,0.0
AFSM,2020-03-11,0.0
ACIO,2020-03-11,0.0
AADR,2020-03-11,-2.39
ACSG,2020-03-11,0.0
BAB,2020-03-11,-3.42
AFIF,2020-03-11,0.0
AGGY,2020-03-11,-21.42
ALTY,2020-03-11,0.0
AMLP,2020-03-11,2.68
AIRR,2020-03-11,0.0
AFLG,2020-03-11,0.0
ACWV,2020-03-11,0.0
AIEQ,2020-03-11,0.0
ACWI,2020-03-11,456.8
AIA,2020-03-11,0.0
BBIN,2020-03-11,0.0
AAAU,2020-03-11,0.0
ACWF,2020-03-11,0.0
AGZD,2020-03-11,0.0
AGGP,2020-03-11,-1.0
BBP,2020-03-11,0.0
AGQ,2020-03-11,-9.7
AUSF,2020-03-11,-1.08
ASEA,2020-03-11,-0.0
AGT,2020-03-11,0.0
ACSI,2020-03-11,0.0
AGZ,2020-03-11,0.0
ARKG,2020-03-11,0.0
AOR,2020-03-11,-8.92
AIQ,2020-03-11,-0.01
BDCS,2020-03-11,0.0
BBH,2020-03-11,0.0
BATT,2020-03-11,0.0
ARKK,2020-03-11,0.0
AAXJ,2020-03-11,0.0
ALTS,2020-03-11,0.0
AMCA,2020-03-11,0.0
AMJ,2020-03-11,2.72
AMOM,2020-03-11,0.0
ACES,2020-03-11,0.0
ACT,2020-03-11,0.0
AMU,2020-03-11,0.0
AMZA,2020-03-11,-2.3
ANGL,2020-03-11,-28.38
ADRE,2020-03-11,0.0
AOA,2020-03-11,0.0
CBON,2020-03-11,0.0
CATH,2020-03-11,5.31
CAPE,2020-03-11,0.0
BZQ,2020-03-11,-2.46
BYLD,2020-03-11,0.0
BWZ,2020-03-11,0.0
CARZ,2020-03-11,0.0
BUYZ,2020-03-11,0.0
BUL,2020-03-11,0.0
BUG,2020-03-11,-0.0
BTAL,2020-03-11,6.42
BSV,2020-03-11,123.17
BSMT,2020-03-11,0.0
BSMQ,2020-03-11,0.0
BSJR,2020-03-11,0.0
BSJQ,2020-03-11,0.0
CALF,2020-03-11,0.0
BSJP,2020-03-11,2.31
BSJO,2020-03-11,0.0
BSJN,2020-03-11,0.0
BSJK,2020-03-11,0.0
BSEP,2020-03-11,0.0
BSCT,2020-03-11,0.0
BSCP,2020-03-11,-3.22
BND,2020-03-11,-156.58
BWX,2020-03-11,0.0
BOSS,2020-03-11,0.0
BMAR,2020-03-11,0.0
BSMS,2020-03-11,0.0
BLV,2020-03-11,11.04
CACG,2020-03-11,0.01
BIV,2020-03-11,0.0
BLES,2020-03-11,0.0
BSJL,2020-03-11,0.0
BSCL,2020-03-11,0.0
BJUN,2020-03-11,0.0
BNDX,2020-03-11,-25.13
BNKD,2020-03-11,0.0
BIBL,2020-03-11,0.0
BSMO,2020-03-11,0.0
BSJM,2020-03-11,0.0
BLOK,2020-03-11,0.0
BFOR,2020-03-11,0.0
BSMR,2020-03-11,0.0
BSMN,2020-03-11,0.0
BNKZ,2020-03-11,0.0
BSDE,2020-03-11,0.0
BICK,2020-03-11,0.0
BJUL,2020-03-11,0.0
BIL,2020-03-11,677.55
BSCK,2020-03-11,0.0
BOCT,2020-03-11,0.0
BSCM,2020-03-11,-3.23
BSCN,2020-03-11,0.0
BLCN,2020-03-11,0.0
BLHY,2020-03-11,0.0
BSML,2020-03-11,0.0
BIS,2020-03-11,-0.74
BTEC,2020-03-11,0.0
BOIL,2020-03-11,-0.62
BIZD,2020-03-11,0.0
BSBE,2020-03-11,0.0
BVAL,2020-03-11,0.0
BNDC,2020-03-11,0.0
BNDW,2020-03-11,0.0
BSMP,2020-03-11,0.0
BNKO,2020-03-11,0.0
BSCS,2020-03-11,0.0
BOND,2020-03-11,0.0
BMLP,2020-03-11,0.0
BKLN,2020-03-11,-118.94
BNKU,2020-03-11,0.0
BGRN,2020-03-11,0.0
BOUT,2020-03-11,0.0
BNOV,2020-03-11,0.0
CANE,2020-03-11,0.0
BUY,2020-03-11,0.0
BSMM,2020-03-11,0.0
BSCR,2020-03-11,0.0
BKF,2020-03-11,0.0
BNO,2020-03-11,13.22
BOTZ,2020-03-11,-11.92
BIB,2020-03-11,-5.25
BJK,2020-03-11,0.0
BRF,2020-03-11,0.0
BRZU,2020-03-11,16.64
BSCQ,2020-03-11,0.0
BSAE,2020-03-11,0.0
BSCO,2020-03-11,0.0
DBS,2020-03-11,0.0
DBP,2020-03-11,0.0
CNYA,2020-03-11,0.0
CNBS,2020-03-11,0.0
CQQQ,2020-03-11,0.0
CMF,2020-03-11,0.0
CEFS,2020-03-11,0.0
CHIH,2020-03-11,-0.0
CLTL,2020-03-11,-31.8
CDL,2020-03-11,0.0
CHNA,2020-03-11,0.0
CHIS,2020-03-11,0.0
COWTF,2020-03-11,0.0
CHIL,2020-03-11,-0.0
CSML,2020-03-11,-1.05
CLRG,2020-03-11,0.0
CHIX,2020-03-11,-1.48
CHIU,2020-03-11,0.0
COWZ,2020-03-11,0.0
CEZ,2020-03-11,0.0
CCOR,2020-03-11,2.83
CEW,2020-03-11,0.0
DBEZ,2020-03-11,0.0
CDC,2020-03-11,0.0
CWB,2020-03-11,-47.62
DBC,2020-03-11,-10.14
CHEP,2020-03-11,0.0
CLIX,2020-03-11,0.0
CIL,2020-03-11,0.0
CHIQ,2020-03-11,0.0
CHGX,2020-03-11,0.0
CYB,2020-03-11,-1.27
CNCR,2020-03-11,0.0
CGW,2020-03-11,0.0
CHIC,2020-03-11,0.0
CNXT,2020-03-11,-3.29
CLOU,2020-03-11,0.9
CFO,2020-03-11,0.0
CHIM,2020-03-11,-0.0
CEMB,2020-03-11,0.0
COM,2020-03-11,0.0
DBA,2020-03-11,9.0
CHIE,2020-03-11,0.0
CSA,2020-03-11,0.0
CIBR,2020-03-11,-6.7
CHIR,2020-03-11,0.0
CHII,2020-03-11,0.0
CID,2020-03-11,0.0
CHIK,2020-03-11,0.0
COMB,2020-03-11,0.0
CRBN,2020-03-11,0.0
CMDY,2020-03-11,0.0
COMT,2020-03-11,0.0
COPX,2020-03-11,0.01
DBEU,2020-03-11,0.0
CNRG,2020-03-11,0.0
CORP,2020-03-11,0.0
CPI,2020-03-11,0.0
CXSE,2020-03-11,0.0
CFA,2020-03-11,-2.45
CPER,2020-03-11,0.0
CORN,2020-03-11,-0.7
CROC,2020-03-11,0.0
CROP,2020-03-11,0.0
CSB,2020-03-11,0.0
CSD,2020-03-11,0.0
DBEH,2020-03-11,0.0
CZA,2020-03-11,0.0
CSF,2020-03-11,0.0
CSM,2020-03-11,-8.09
CURE,2020-03-11,0.0
CHAU,2020-03-11,0.0
CUT,2020-03-11,0.0
CMBS,2020-03-11,8.18
CVY,2020-03-11,-2.61
DAUD,2020-03-11,0.0
CWEB,2020-03-11,-1.37
CN,2020-03-11,0.0
CWI,2020-03-11,0.0
CWS,2020-03-11,0.0
DALI,2020-03-11,0.0
DALT,2020-03-11,0.0
DAUG,2020-03-11,2.93
DAX,2020-03-11,-0.0
DBAW,2020-03-11,0.0
DBE,2020-03-11,3.93
CIZ,2020-03-11,0.0
DBEF,2020-03-11,0.0
CRAK,2020-03-11,0.0
DBB,2020-03-11,0.0
DBEM,2020-03-11,0.0
