Ticker,Date,Net Flows*
BFIT,2020-03-12,-0.0
BDEC,2020-03-12,0.0
BBUS,2020-03-12,0.0
BBEU,2020-03-12,-32.62
BBC,2020-03-12,0.0
BBAX,2020-03-12,-25.69
BAUG,2020-03-12,0.0
BAR,2020-03-12,8.23
BAL,2020-03-12,0.0
BBSA,2020-03-12,0.0
AWTM,2020-03-12,0.0
AVUV,2020-03-12,0.0
BCI,2020-03-12,7.68
AVDV,2020-03-12,0.0
AVDE,2020-03-12,0.0
ATMP,2020-03-12,-0.04
ASHX,2020-03-12,0.0
AWAY,2020-03-12,0.0
AVUS,2020-03-12,9.25
ASHS,2020-03-12,0.0
ASHR,2020-03-12,52.12
BCD,2020-03-12,0.0
ASET,2020-03-12,0.0
ARMR,2020-03-12,-0.0
ARKW,2020-03-12,0.0
ARKQ,2020-03-12,0.0
ARKF,2020-03-12,0.0
ARGT,2020-03-12,-0.0
AOK,2020-03-12,-1.74
BDRY,2020-03-12,0.0
BCM,2020-03-12,-0.0
BBCA,2020-03-12,0.0
AFTY,2020-03-12,0.0
AVEM,2020-03-12,4.48
ALFA,2020-03-12,0.0
AFMC,2020-03-12,0.0
BBJP,2020-03-12,-65.98
ABEQ,2020-03-12,0.0
BDCZ,2020-03-12,0.0
AOM,2020-03-12,0.0
AGG,2020-03-12,-743.55
BDCY,2020-03-12,0.0
AFK,2020-03-12,0.0
AESR,2020-03-12,0.0
ADME,2020-03-12,0.0
ARCM,2020-03-12,0.0
AIIQ,2020-03-12,0.0
BBRE,2020-03-12,3.82
ACWX,2020-03-12,0.0
AMUB,2020-03-12,0.0
AFSM,2020-03-12,0.0
ACIO,2020-03-12,0.0
AADR,2020-03-12,-5.63
ACSG,2020-03-12,0.0
BAB,2020-03-12,-31.85
AFIF,2020-03-12,0.0
AGGY,2020-03-12,0.0
ALTY,2020-03-12,-0.0
AMLP,2020-03-12,-3.48
AIRR,2020-03-12,-1.1
AFLG,2020-03-12,0.0
ACWV,2020-03-12,0.0
AIEQ,2020-03-12,0.0
ACWI,2020-03-12,0.0
AIA,2020-03-12,0.0
BBIN,2020-03-12,0.0
AAAU,2020-03-12,5.77
ACWF,2020-03-12,0.0
AGZD,2020-03-12,0.0
AGGP,2020-03-12,0.0
BBP,2020-03-12,0.0
AGQ,2020-03-12,0.0
AUSF,2020-03-12,-11.17
ASEA,2020-03-12,0.0
AGT,2020-03-12,-0.85
ACSI,2020-03-12,0.0
AGZ,2020-03-12,0.0
ARKG,2020-03-12,8.05
AOR,2020-03-12,-4.32
AIQ,2020-03-12,0.0
BDCS,2020-03-12,0.0
BBH,2020-03-12,0.0
BATT,2020-03-12,0.0
ARKK,2020-03-12,4.7
AAXJ,2020-03-12,0.0
ALTS,2020-03-12,0.0
AMCA,2020-03-12,0.0
AMJ,2020-03-12,-14.56
AMOM,2020-03-12,0.0
ACES,2020-03-12,0.0
ACT,2020-03-12,0.0
AMU,2020-03-12,0.0
AMZA,2020-03-12,-0.44
ANGL,2020-03-12,-13.96
ADRE,2020-03-12,-1.82
AOA,2020-03-12,0.0
CBON,2020-03-12,0.0
CATH,2020-03-12,0.01
CAPE,2020-03-12,0.0
BZQ,2020-03-12,-2.93
BYLD,2020-03-12,-1.24
BWZ,2020-03-12,0.0
CARZ,2020-03-12,0.0
BUYZ,2020-03-12,0.0
BUL,2020-03-12,0.0
BUG,2020-03-12,0.0
BTAL,2020-03-12,0.0
BSV,2020-03-12,-24.6
BSMT,2020-03-12,0.0
BSMQ,2020-03-12,0.0
BSJR,2020-03-12,0.0
BSJQ,2020-03-12,0.0
CALF,2020-03-12,0.0
BSJP,2020-03-12,0.0
BSJO,2020-03-12,0.0
BSJN,2020-03-12,0.0
BSJK,2020-03-12,0.0
BSEP,2020-03-12,0.58
BSCT,2020-03-12,0.0
BSCP,2020-03-12,6.39
BND,2020-03-12,-190.23
BWX,2020-03-12,0.0
BOSS,2020-03-12,-0.0
BMAR,2020-03-12,0.0
BSMS,2020-03-12,0.0
BLV,2020-03-12,0.0
CACG,2020-03-12,0.01
BIV,2020-03-12,-54.18
BLES,2020-03-12,0.0
BSJL,2020-03-12,0.0
BSCL,2020-03-12,19.11
BJUN,2020-03-12,0.0
BNDX,2020-03-12,10.55
BNKD,2020-03-12,0.0
BIBL,2020-03-12,0.0
BSMO,2020-03-12,0.0
BSJM,2020-03-12,0.0
BLOK,2020-03-12,0.0
BFOR,2020-03-12,0.0
BSMR,2020-03-12,0.0
BSMN,2020-03-12,0.0
BNKZ,2020-03-12,0.0
BSDE,2020-03-12,0.0
BICK,2020-03-12,-2.33
BJUL,2020-03-12,2.47
